Jahr;SMI_bereinigt
1991.269064;71.37689797
1991.271802;38.21921419
1991.274539;46.51388013
1991.277277;70.25345639
1991.280015;67.10967861
1991.282753;56.23089861
1991.285491;49.99123121
1991.288229;65.74244137
1991.290967;86.99688141
1991.293705;71.25176105
1991.296443;54.57910464
1991.299181;33.88982518
1991.301919;26.45227588
1991.304656;32.54729532
1991.307394;46.83719013
1991.310132;40.77570584
1991.31287;31.53238941
1991.315608;21.08929964
1991.318346;26.66706584
1991.321084;32.53232801
1991.323822;25.12147492
1991.32656;7.455130591
1991.329298;8.835950295
1991.332036;12.09616203
1991.334773;2.844950648
1991.337511;-7.62334064
1991.340249;-6.130097819
1991.342987;1.029528945
1991.345725;26.92047723
1991.348463;-8.613170526
1991.351201;-15.86334496
1991.353939;-6.58239317
1991.356677;-3.543961449
1991.359415;-8.860902758
1991.362153;-7.229953199
1991.36489;-14.09288564
1991.367628;-21.11782597
1991.370366;-17.21992085
1991.373104;-5.718414323
1991.375842;-11.15003765
1991.37858;-23.57609337
1991.381318;-15.01148377
1991.384056;-4.159365105
1991.386794;9.006284375
1991.389532;21.3447712
1991.39227;27.77693906
1991.395007;18.45901012
1991.397745;3.210504029
1991.400483;4.954289788
1991.403221;18.99691697
1991.405959;21.79918176
1991.408697;36.06519957
1991.411435;72.1774527
1991.414173;74.39319204
1991.416911;52.70871484
1991.419649;26.70645556
1991.422387;19.88899187
1991.425124;45.50778341
1991.427862;34.58757238
1991.4306;28.21108917
1991.433338;38.26367098
1991.436076;30.23573319
1991.438814;26.59649841
1991.441552;45.39085597
1991.44429;55.76166573
1991.447028;55.41609017
1991.449766;81.00487199
1991.452504;92.76280467
1991.455241;80.3896098
1991.457979;65.69290823
1991.460717;60.626481
1991.463455;49.30406699
1991.466193;45.62440359
1991.468931;61.10680901
1991.471669;66.03666868
1991.474407;70.01792447
1991.477145;64.14206443
1991.479883;73.7556893
1991.482621;76.6410637
1991.485358;68.50194148
1991.488096;35.48537931
1991.490834;10.51661424
1991.493572;7.57700119
1991.49631;9.94608304
1991.499048;14.5880852
1991.501786;-7.652962383
1991.504524;-16.27211715
1991.507262;-8.637218103
1991.51;-9.059248386
1991.512738;-12.94080827
1991.515475;-28.54168292
1991.518213;-19.53159295
1991.520951;5.985315893
1991.523689;15.05924715
1991.526427;20.67164457
1991.529165;27.25678197
1991.531903;15.90018804
1991.534641;18.07808821
1991.537379;30.75917581
1991.540117;31.32027056
1991.542855;38.86735971
1991.545592;38.58722122
1991.54833;43.77390981
1991.551068;38.3364113
1991.553806;42.26797619
1991.556544;48.72567762
1991.559282;34.87046839
1991.56202;48.73389014
1991.564758;45.03060566
1991.567496;26.02637441
1991.570234;8.845349889
1991.572972;17.68148903
1991.575709;7.312222271
1991.578447;0.876673326
1991.581185;8.359232709
1991.583923;18.11283198
1991.586661;31.77336077
1991.589399;37.54687311
1991.592137;42.23378635
1991.594875;32.19991982
1991.597613;34.08395285
1991.600351;15.97805857
1991.603089;29.03935635
1991.605826;56.28271925
1991.608564;63.13777139
1991.611302;39.60796131
1991.61404;21.39137398
1991.616778;30.78188526
1991.619516;36.63586146
1991.622254;30.06462312
1991.624992;-35.29149425
1991.62773;-100.8024649
1991.630468;-113.7123976
1991.633206;-56.25989845
1991.635943;1.88490326
1991.638681;27.52966078
1991.641419;47.53428715
1991.644157;43.88219877
1991.646895;35.56858168
1991.649633;46.49789143
1991.652371;29.60113827
1991.655109;59.46633661
1991.657847;74.01089943
1991.660585;70.29809871
1991.663323;66.89193627
1991.66606;68.42732122
1991.668798;66.68320656
1991.671536;58.24611976
1991.674274;52.01527422
1991.677012;61.53385034
1991.67975;44.11047174
1991.682488;27.61749816
1991.685226;16.92944136
1991.687964;28.27404401
1991.690702;48.48527533
1991.69344;61.58669285
1991.696177;55.03265949
1991.698915;54.15346302
1991.701653;61.06079219
1991.704391;57.87703597
1991.707129;44.60833298
1991.709867;52.70150379
1991.712605;47.41499047
1991.715343;47.37478895
1991.718081;46.6740857
1991.720819;62.78380049
1991.723557;86.3933469
1991.726294;76.29054633
1991.729032;78.13170858
1991.73177;73.44154096
1991.734508;33.17829972
1991.737246;37.52424287
1991.739984;50.67396491
1991.742722;60.2346752
1991.74546;68.47064855
1991.748198;89.66967165
1991.750936;110.6195983
1991.753674;100.7485234
1991.756411;84.84229766
1991.759149;68.08448103
1991.761887;55.45207483
1991.764625;74.0743602
1991.767363;86.19515825
1991.770101;90.78728872
1991.772839;75.268634
1991.775577;77.12814437
1991.778315;88.28092588
1991.781053;90.79796661
1991.783791;71.07358312
1991.786529;60.18042558
1991.789266;101.745436
1991.792004;103.5549244
1991.794742;99.3866204
1991.79748;101.6611792
1991.800218;91.50650384
1991.802956;78.31815404
1991.805694;63.07417066
1991.808432;80.92628029
1991.81117;83.80449225
1991.813908;71.02826103
1991.816646;61.21603392
1991.819383;64.6214138
1991.822121;78.83551155
1991.824859;78.81619521
1991.827597;63.53594058
1991.830335;36.49157436
1991.833073;17.9565109
1991.835811;0.293752411
1991.838549;-17.01758726
1991.841287;-29.01689368
1991.844025;-30.6316691
1991.846763;-29.79624235
1991.8495;-20.87313521
1991.852238;-0.824078525
1991.854976;14.64000709
1991.857714;15.94378164
1991.860452;5.90273729
1991.86319;16.33691323
1991.865928;11.2369661
1991.868666;11.26160663
1991.871404;-3.181310646
1991.874142;-11.82069475
1991.87688;-23.74553057
1991.879617;-46.48223616
1991.882355;-60.6786623
1991.885093;-59.24017713
1991.887831;-65.34192668
1991.890569;-82.33291249
1991.893307;-89.74626505
1991.896045;-93.2399586
1991.898783;-95.37090454
1991.901521;-82.08825672
1991.904259;-99.30566675
1991.906997;-107.5297427
1991.909734;-135.821066
1991.912472;-153.8610445
1991.91521;-156.8685077
1991.917948;-154.3626053
1991.920686;-131.8772196
1991.923424;-121.5201454
1991.926162;-140.5892979
1991.9289;-149.4268788
1991.931638;-151.8816309
1991.934376;-145.2066438
1991.937114;-143.4554734
1991.939851;-147.2116115
1991.942589;-156.4741305
1991.945327;-136.1071593
1991.948065;-101.2894017
1991.950803;-93.9732315
1991.953541;-99.46625706
1991.956279;-119.5633049
1991.959017;-130.2581352
1991.961755;-127.0558468
1991.964493;-131.1403224
1991.967231;-146.9994362
1991.969968;-166.6475531
1991.972706;-173.0021495
1991.975444;-178.0822604
1991.978182;-159.501961
1991.98092;-142.1113016
1991.983658;-134.2365118
1991.986396;-134.9657721
1991.989134;-143.9872193
1991.991872;-129.940373
1991.99461;-123.2966421
1991.997348;-115.3079631
1992.000085;-114.8230292
1992.002823;-120.3658629
1992.005561;-128.0146429
1992.008299;-131.7571304
1992.011037;-125.3742459
1992.013775;-121.4017018
1992.016513;-132.0565427
1992.019251;-152.9213327
1992.021989;-126.1521475
1992.024727;-106.0968903
1992.027465;-103.5149409
1992.030202;-115.1438622
1992.03294;-111.7337923
1992.035678;-96.99292396
1992.038416;-26.72528024
1992.041154;-22.0926676
1992.043892;-41.46179068
1992.04663;-57.33109458
1992.049368;-53.53075137
1992.052106;-20.1174024
1992.054844;-2.04758388
1992.057582;-5.900824449
1992.060319;-13.62289538
1992.063057;-19.93350963
1992.065795;-0.409872697
1992.068533;1.422793498
1992.071271;0.776702747
1992.074009;-0.516386132
1992.076747;-22.3104021
1992.079485;-18.04510217
1992.082223;-8.845926881
1992.084961;-24.26879655
1992.087699;-28.80722662
1992.090436;-40.57609438
1992.093174;-35.76691968
1992.095912;-14.41019493
1992.09865;3.170283601
1992.101388;1.759203776
1992.104126;12.1070409
1992.106864;25.48272675
1992.109602;30.21900727
1992.11234;35.88724344
1992.115078;19.78180452
1992.117816;8.761523113
1992.120553;-16.48615642
1992.123291;-28.45104889
1992.126029;-35.00741776
1992.128767;-35.95253565
1992.131505;-24.2463116
1992.134243;-30.34238914
1992.136981;-5.860057031
1992.139719;-3.881655689
1992.142457;-1.311665579
1992.145195;17.23393279
1992.147933;36.77156158
1992.15067;31.16151544
1992.153408;35.14515964
1992.156146;64.50582474
1992.158884;99.15394161
1992.161622;113.7192805
1992.16436;111.8635294
1992.167098;101.2330269
1992.169836;98.81826542
1992.172574;92.29498138
1992.175312;81.31974996
1992.17805;87.69913768
1992.180787;81.91297288
1992.183525;88.87073029
1992.186263;93.99584473
1992.189001;93.75270594
1992.191739;91.19120248
1992.194477;103.1390666
1992.197215;110.7087287
1992.199953;104.1460986
1992.202691;116.9121676
1992.205429;115.4601879
1992.208167;127.6778165
1992.210904;122.4206484
1992.213642;110.6258548
1992.21638;116.4985402
1992.219118;138.6829331
1992.221856;139.4401002
1992.224594;124.0192519
1992.227332;98.54079669
1992.23007;95.93639217
1992.232808;96.30637791
1992.235546;90.40551414
1992.238284;83.42266815
1992.241021;79.79154477
1992.243759;75.58961181
1992.246497;62.13487916
1992.249235;35.66747778
1992.251973;39.0421537
1992.254711;35.41639025
1992.257449;10.62871705
1992.260187;14.66755055
1992.262925;28.34522638
1992.265663;37.82613471
1992.268401;-3.922950711
1992.271138;-11.05250034
1992.273876;13.72621941
1992.276614;25.5939035
1992.279352;16.92319047
1992.28209;16.85979485
1992.284828;35.71526328
1992.287566;67.58171644
1992.290304;68.0922173
1992.293042;50.27489343
1992.29578;25.52908568
1992.298518;10.55515432
1992.301255;17.79934435
1992.303993;30.97910445
1992.306731;40.62348366
1992.309469;44.39512807
1992.312207;37.6619419
1992.314945;32.66653787
1992.317683;37.83177805
1992.320421;30.38720403
1992.323159;9.101094983
1992.325897;16.48533567
1992.328635;14.87754026
1992.331372;13.2188366
1992.33411;23.33387141
1992.336848;33.20132286
1992.339586;47.09909891
1992.342324;59.12183998
1992.345062;93.38452149
1992.3478;77.45354533
1992.350538;80.96919506
1992.353276;89.92458784
1992.356014;96.47805665
1992.358752;91.512807
1992.361489;85.51729298
1992.364227;82.66538703
1992.366965;72.89781016
1992.369703;46.25492898
1992.372441;52.68456031
1992.375179;60.18946
1992.377917;51.76613197
1992.380655;45.41184871
1992.383393;52.04544042
1992.386131;44.14743778
1992.388869;59.60611883
1992.391606;69.96759714
1992.394344;56.95157582
1992.397082;32.62376112
1992.39982;18.44365059
1992.402558;8.875467303
1992.405296;18.95669679
1992.408034;41.23054162
1992.410772;50.96688966
1992.41351;38.6046318
1992.416248;26.89286171
1992.418986;22.13529566
1992.421723;9.619673657
1992.424461;29.71915867
1992.427199;21.95561381
1992.429937;11.17160448
1992.432675;22.64854085
1992.435413;18.05181759
1992.438151;9.005266804
1992.440889;10.54766186
1992.443627;19.71996466
1992.446365;40.31804594
1992.449103;41.43612211
1992.45184;28.60607623
1992.454578;15.54884114
1992.457316;16.76551238
1992.460054;1.563483793
1992.462792;-5.416434856
1992.46553;-0.948608341
1992.468268;3.450053586
1992.471006;-0.465258926
1992.473744;5.639491185
1992.476482;5.447092643
1992.47922;4.626551415
1992.481957;22.57350968
1992.484695;13.2116609
1992.487433;-13.06517733
1992.490171;-29.0194378
1992.492909;-26.23703164
1992.495647;-28.76559235
1992.498385;-44.36898535
1992.501123;-47.83034518
1992.503861;-46.22176325
1992.506599;-37.79594087
1992.509337;-38.42166668
1992.512074;-40.96037229
1992.514812;-60.61443207
1992.51755;-82.07956829
1992.520288;-68.23302372
1992.523026;-43.24266501
1992.525764;-55.33677112
1992.528502;-63.92395169
1992.53124;-82.88118487
1992.533978;-87.21860023
1992.536716;-71.55140111
1992.539454;-72.99495226
1992.542191;-104.2922087
1992.544929;-143.0069376
1992.547667;-154.3126281
1992.550405;-144.1084655
1992.553143;-114.6900508
1992.555881;-145.7125615
1992.558619;-139.6418932
1992.561357;-132.142945
1992.564095;-136.0997682
1992.566833;-149.3569579
1992.569571;-160.4871524
1992.572308;-138.7828282
1992.575046;-118.8954865
1992.577784;-133.789693
1992.580522;-136.556643
1992.58326;-133.6134144
1992.585998;-122.944052
1992.588736;-112.3548989
1992.591474;-90.72985164
1992.594212;-78.86824
1992.59695;-84.36682552
1992.599688;-112.1649873
1992.602425;-111.771875
1992.605163;-88.31407099
1992.607901;-77.53908436
1992.610639;-97.63494276
1992.613377;-125.362963
1992.616115;-133.721394
1992.618853;-126.6004139
1992.621591;-111.7651289
1992.624329;-120.0950561
1992.627067;-128.2381939
1992.629805;-130.0035692
1992.632542;-128.9369078
1992.63528;-148.2658307
1992.638018;-123.8722058
1992.640756;-119.6195146
1992.643494;-153.8754265
1992.646232;-188.3161802
1992.64897;-189.0114017
1992.651708;-201.4393008
1992.654446;-144.7571274
1992.657184;-136.8048321
1992.659922;-138.5189402
1992.662659;-134.8192376
1992.665397;-131.7306836
1992.668135;-137.6002061
1992.670873;-134.4205253
1992.673611;-120.0370674
1992.676349;-111.4419047
1992.679087;-119.8254567
1992.681825;-122.7107612
1992.684563;-122.9321177
1992.687301;-111.0263076
1992.690039;-102.6295388
1992.692776;-80.58699484
1992.695514;-68.8153004
1992.698252;-44.18026647
1992.70099;-6.519762324
1992.703728;0.364091565
1992.706466;-29.82995136
1992.709204;-0.046985664
1992.711942;27.39216251
1992.71468;32.69706164
1992.717418;26.17682298
1992.720156;36.08522157
1992.722893;61.21642283
1992.725631;66.00031612
1992.728369;84.92853533
1992.731107;83.49442
1992.733845;53.54705009
1992.736583;42.74180457
1992.739321;39.61611562
1992.742059;44.12126038
1992.744797;55.01750342
1992.747535;66.30897786
1992.750273;78.24390377
1992.75301;51.14824546
1992.755748;-2.75390997
1992.758486;-51.56094094
1992.761224;-66.97181872
1992.763962;-13.9534698
1992.7667;33.78052799
1992.769438;54.04540345
1992.772176;54.25586337
1992.774914;50.17412404
1992.777652;54.6954849
1992.78039;61.82987481
1992.783127;55.46040684
1992.785865;36.54091625
1992.788603;49.49346494
1992.791341;53.81903213
1992.794079;34.05244085
1992.796817;28.7543395
1992.799555;34.35058312
1992.802293;49.10218726
1992.805031;27.54827256
1992.807769;41.81865132
1992.810507;55.69781728
1992.813244;69.57351175
1992.815982;68.70471128
1992.81872;66.0374548
1992.821458;67.74991398
1992.824196;46.88719751
1992.826934;36.11303259
1992.829672;23.26450875
1992.83241;11.5570305
1992.835148;0.688691424
1992.837886;-6.913319929
1992.840624;-9.972436929
1992.843361;-13.13820377
1992.846099;-7.183951759
1992.848837;0.617667059
1992.851575;-7.313402123
1992.854313;1.023910058
1992.857051;15.84791699
1992.859789;10.96228948
1992.862527;-10.35075924
1992.865265;-7.257957559
1992.868003;-33.48026791
1992.870741;-55.59300915
1992.873478;-57.066113
1992.876216;-66.38090464
1992.878954;-95.17753705
1992.881692;-95.47559871
1992.88443;-78.43962544
1992.887168;-76.83549276
1992.889906;-74.8220722
1992.892644;-64.20345728
1992.895382;-66.76620731
1992.89812;-90.30070713
1992.900858;-90.31512247
1992.903595;-90.67662138
1992.906333;-72.83530338
1992.909071;-70.41803862
1992.911809;-67.67609211
1992.914547;-62.174723
1992.917285;-64.18014002
1992.920023;-63.25615831
1992.922761;-63.24207786
1992.925499;-60.30569674
1992.928237;-62.09669285
1992.930975;-65.61798348
1992.933712;-55.5197538
1992.93645;-38.44337377
1992.939188;-16.71745798
1992.941926;-8.066644549
1992.944664;3.861091068
1992.947402;34.59251542
1992.95014;47.74335489
1992.952878;41.632982
1992.955616;11.52215096
1992.958354;14.93189173
1992.961092;21.11089084
1992.963829;45.1020307
1992.966567;45.92690123
1992.969305;32.61636433
1992.972043;30.26250954
1992.974781;23.72756002
1992.977519;17.12324085
1992.980257;20.86145902
1992.982995;29.73418052
1992.985733;34.78222362
1992.988471;27.69835947
1992.991209;35.73064806
1992.993946;32.79234792
1992.996684;47.27175737
1992.999422;48.46022007
1993.00216;34.98006726
1993.004898;15.99611788
1993.007636;2.964739861
1993.010374;8.698471147
1993.013112;24.8136186
1993.01585;21.05417251
1993.018588;-35.51892313
1993.021326;-39.98104201
1993.024063;-43.80546846
1993.026801;-60.19217229
1993.029539;-64.4139062
1993.032277;-29.65620589
1993.035015;-33.88654886
1993.037753;24.57203413
1993.040491;37.28353924
1993.043229;24.33973347
1993.045967;8.393020753
1993.048705;-1.133257511
1993.051443;5.690594788
1993.05418;16.17414354
1993.056918;38.67918626
1993.059656;45.85674106
1993.062394;32.87907526
1993.065132;36.33824536
1993.06787;26.4296931
1993.070608;18.62307954
1993.073346;-4.238557555
1993.076084;-1.205361223
1993.078822;22.84745132
1993.08156;38.63808339
1993.084297;28.38930832
1993.087035;28.39511846
1993.089773;18.04526443
1993.092511;18.46282617
1993.095249;32.6473108
1993.097987;45.33830039
1993.100725;43.89905965
1993.103463;55.38653954
1993.106201;67.71494558
1993.108939;60.77255183
1993.111677;38.48257753
1993.114414;30.96889071
1993.117152;25.13741602
1993.11989;20.00719908
1993.122628;17.23853028
1993.125366;1.963907031
1993.128104;-24.5496562
1993.130842;-37.00745855
1993.13358;-16.43621769
1993.136318;-22.94174032
1993.139056;-28.3727422
1993.141794;-29.83501007
1993.144531;-43.08129688
1993.147269;-70.19029408
1993.150007;-58.10901162
1993.152745;-72.3680552
1993.155483;-11.68744607
1993.158221;31.27670925
1993.160959;39.16040997
1993.163697;35.47004325
1993.166435;34.56016932
1993.169173;36.5064205
1993.171911;21.52354849
1993.174648;14.9576581
1993.177386;31.69293596
1993.180124;31.29442716
1993.182862;45.38117635
1993.1856;60.83397128
1993.188338;60.64586578
1993.191076;78.12615184
1993.193814;66.62970248
1993.196552;49.85540309
1993.19929;62.04798067
1993.202028;101.7726925
1993.204765;91.12686882
1993.207503;71.15501701
1993.210241;78.29625547
1993.212979;80.60500397
1993.215717;83.61585942
1993.218455;96.8706368
1993.221193;97.58303587
1993.223931;89.55225627
1993.226669;37.85845171
1993.229407;17.39044431
1993.232145;36.64042622
1993.234882;49.52172154
1993.23762;41.95412096
1993.240358;34.46697345
1993.243096;36.4749637
1993.245834;25.35326782
1993.248572;6.421914898
1993.25131;-0.69473981
1993.254048;-1.406467763
1993.256786;-28.21014586
1993.259524;-27.30341266
1993.262262;-16.66750806
1993.264999;-27.24638663
1993.267737;-43.53458347
1993.270475;-46.63048925
1993.273213;-37.8026342
1993.275951;-30.47840545
1993.278689;-38.50747239
1993.281427;-49.07857287
1993.284165;-60.7732338
1993.286903;-55.7327501
1993.289641;-51.5289207
1993.292379;-60.22639032
1993.295117;-78.57062406
1993.297854;-89.69141805
1993.300592;-80.85749353
1993.30333;-70.515282
1993.306068;-77.45615226
1993.308806;-95.69987431
1993.311544;-105.7831749
1993.314282;-118.1573604
1993.31702;-130.903905
1993.319758;-148.6136421
1993.322496;-141.8318852
1993.325234;-165.8032582
1993.327971;-168.4636557
1993.330709;-165.0303763
1993.333447;-155.941196
1993.336185;-149.8091916
1993.338923;-139.8325613
1993.341661;-136.337026
1993.344399;-120.6613693
